Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588062544144746,3.449020,-1.432142,3.628662,0.178373,1.050899,-1.116632,-41.833913,-1.561197,-16.662206,4636848196376760300.000000,0.384938,0.004350,-0.916868,-0.105625,10.138855,2.754670,-0.024415,-0.074632,-0.995121,0.070098,-10.303897,-18.517702,-37.776133,4636847009515438100.000000,0.695591,0.299945,-0.637518,0.140559,0.341728,-0.024415,-9.912412,0.000000,0.002846,0.000000,-27.136898,-7.280027,13.940855,4636847009515438100.000000,0.016575,0.125970,-0.991890,0.003244
1588062544152558,3.569134,-2.175933,3.427063,0.304462,1.445921,-1.142004,-41.581277,-2.215821,-17.117344,4636848298005626900.000000,0.389761,0.009533,-0.914718,-0.106237,10.163269,2.400015,-0.074733,-0.082256,-0.945295,0.060648,-10.619508,-18.603150,-37.696461,4636847009515438100.000000,0.693407,0.299775,-0.640278,0.139161,0.337791,-0.032527,-9.920523,-0.000710,0.003204,0.000710,-27.218254,-7.389017,14.005749,4636847009515438100.000000,0.016573,0.125968,-0.991891,0.003244
1588062544160370,3.666304,-2.666427,2.689018,0.550411,1.816493,-1.124744,-41.174572,-2.789500,-17.854913,4636848298005626900.000000,0.395881,0.015182,-0.912046,-0.105924,10.160853,2.258370,-0.257827,-0.037187,-0.889651,0.044757,-10.725072,-18.641645,-37.669633,4636847009515438100.000000,0.691306,0.299734,-0.642836,0.137903,0.321490,-0.028513,-9.908399,-0.001068,0.003204,0.000359,-27.295582,-7.527698,14.046624,4636847009515438100.000000,0.016571,0.125968,-0.991891,0.003243
1588062544168182,3.980609,-2.754312,2.073612,0.895177,2.147830,-1.104849,-40.702395,-3.367804,-18.674585,4636848298005626900.000000,0.403133,0.021428,-0.908923,-0.104324,10.047376,2.261723,-0.424167,0.018483,-0.833839,0.038724,-10.930705,-18.556197,-37.598801,4636847009515438100.000000,0.689276,0.299824,-0.645199,0.136834,0.309284,-0.016306,-9.892095,-0.001068,0.003204,0.000000,-27.271517,-7.499622,13.977744,4636847009515438100.000000,0.016570,0.125969,-0.991891,0.003242
1588062544175994,4.454689,-2.676022,1.561973,1.210792,2.462200,-1.090611,-40.291150,-4.030825,-19.338546,4636848303723453400.000000,0.411434,0.028245,-0.905325,-0.101544,9.847774,2.277281,-0.492600,0.084891,-0.785777,0.026284,-11.189885,-18.517680,-37.628968,4636847009515438100.000000,0.687288,0.300092,-0.647377,0.135954,0.305185,-0.036530,-9.912319,-0.000359,0.003914,0.000000,-27.295570,-7.422286,13.940855,4636847009515438100.000000,0.016571,0.125970,-0.991890,0.003244
1588062544183806,4.887653,-2.713151,0.600417,1.417279,2.742015,-1.051829,-39.734165,-4.754814,-20.533056,4636848405379809300.000000,0.420655,0.035364,-0.901226,-0.097928,9.741508,2.301694,-0.399254,0.150148,-0.745044,0.010661,-11.289933,-18.579668,-37.651701,4636847009515438100.000000,0.685328,0.300550,-0.649387,0.135247,0.321399,-0.032616,-9.908405,0.000000,0.003563,0.000709,-27.214778,-7.446328,13.884106,4636847009515438100.000000,0.016570,0.125969,-0.991891,0.003247
1588062544191618,5.210844,-2.544862,-0.924976,1.530506,2.962518,-1.027785,-39.240623,-5.333032,-21.897410,4636848405379809300.000000,0.430571,0.042662,-0.896652,-0.093828,9.781693,2.292617,-0.266188,0.219083,-0.726615,0.001843,-11.457456,-18.579668,-37.414076,4636847009515438100.000000,0.683332,0.301205,-0.651294,0.134717,0.329600,-0.032522,-9.900204,-0.000709,0.002495,0.000359,-26.999332,-7.470931,13.847296,4636847080823330800.000000,0.016566,0.125968,-0.991891,0.003247
1588062544199430,5.643936,-2.448726,-1.769650,1.561536,3.155587,-1.029788,-38.427157,-6.000657,-22.996069,4636848405379809300.000000,0.441073,0.050081,-0.891585,-0.089574,9.877950,2.255235,-0.215411,0.289873,-0.719743,-0.000690,-11.683127,-18.626551,-37.126821,4636847009515438100.000000,0.681264,0.302052,-0.653136,0.134374,0.321493,-0.028515,-9.908311,-0.001068,0.002846,0.000000,-27.030823,-7.414182,13.908052,4636847116889620500.000000,0.016563,0.125969,-0.991891,0.003245
1588062544207242,6.162235,-2.805846,-2.243912,1.479865,3.378837,-0.989811,-37.478979,-6.805515,-24.095248,4636848416760482800.000000,0.452286,0.057288,-0.885917,-0.085474,9.834631,2.417494,-0.288655,0.349133,-0.722654,-0.006220,-12.042438,-18.820896,-37.003013,4636847009515438100.000000,0.679115,0.303071,-0.654942,0.134168,0.317392,-0.008205,-9.904306,-0.000359,0.004623,0.000000,-27.250327,-7.280115,13.997589,4636847116889620500.000000,0.016566,0.125971,-0.991890,0.003248
1588062544215054,6.355695,-3.001810,-3.077559,1.414186,3.542014,-0.924330,-36.587115,-7.388315,-25.225520,4636848631507391500.000000,0.463996,0.064193,-0.879747,-0.081432,9.773598,2.652559,-0.392026,0.367339,-0.726548,-0.007959,-12.219611,-19.030363,-37.013621,4636847009515438100.000000,0.676929,0.304143,-0.656740,0.134003,0.333600,-0.008104,-9.908308,0.000000,0.004632,0.000000,-27.275648,-7.283510,14.034410,4636847116889620500.000000,0.016570,0.125972,-0.991890,0.003251
1588062544222866,6.748922,-3.216410,-3.068412,1.455509,3.644662,-0.891221,-35.473205,-8.132231,-26.677266,4636848834876538900.000000,0.475946,0.071076,-0.873197,-0.077145,9.692494,2.745489,-0.568417,0.362775,-0.736848,-0.004359,-12.196189,-19.065610,-36.800613,4636847068378099700.000000,0.674712,0.305199,-0.658565,0.133827,0.325602,-0.020310,-9.904308,0.000000,0.004273,0.000000,-27.084866,-7.417571,13.973691,4636847045618340900.000000,0.016572,0.125973,-0.991890,0.003255
1588062544230678,7.403600,-3.542728,-2.467080,1.528929,3.768849,-0.857036,-34.508127,-8.860798,-27.688591,4636848834876538900.000000,0.488186,0.077998,-0.866219,-0.072491,9.584979,2.713390,-0.670228,0.356555,-0.752389,0.001654,-12.244602,-19.044921,-36.685607,4636847224263802900.000000,0.672453,0.306226,-0.660435,0.133632,0.317392,-0.024415,-9.916408,-0.001418,0.004273,0.000000,-27.059492,-7.414214,14.005674,4636847009515438100.000000,0.016575,0.125974,-0.991890,0.003253
1588062544238490,7.971484,-3.587689,-2.030886,1.595479,3.899825,-0.803128,-33.299716,-9.523781,-28.895074,4636848834876538900.000000,0.500729,0.084880,-0.858787,-0.067452,9.528286,2.732288,-0.624748,0.345083,-0.766550,0.003790,-12.627335,-19.224669,-36.726382,4636847224263802900.000000,0.670163,0.307221,-0.662346,0.133398,0.317392,-0.024415,-9.916518,-0.002136,0.003564,0.000000,-27.136836,-7.385479,14.103324,4636847009515438100.000000,0.016575,0.125975,-0.991890,0.003247
1588062544246302,8.430213,-3.564562,-1.682714,1.629547,4.061844,-0.738024,-31.883688,-10.261371,-30.256453,4636848834876538900.000000,0.513675,0.091627,-0.850815,-0.062100,9.495363,2.755528,-0.604853,0.328491,-0.775008,0.006512,-12.910090,-19.372151,-36.586412,4636847224263802900.000000,0.667862,0.308168,-0.664283,0.133121,0.333594,-0.032516,-9.896210,-0.000719,0.005331,0.000000,-27.104767,-7.442184,14.200979,4636847009515438100.000000,0.016582,0.125976,-0.991889,0.003249
1588062544254114,8.802812,-3.568415,-1.884431,1.661812,4.215471,-0.635494,-30.657964,-11.094584,-31.080030,4636848840525641700.000000,0.526983,0.098107,-0.842311,-0.056363,9.679627,2.776762,-0.639298,0.319757,-0.790063,0.010784,-13.092180,-19.434187,-36.400139,4636847253677621200.000000,0.665522,0.309087,-0.666262,0.132818,0.325608,-0.028522,-9.904196,0.000000,0.004991,-0.000709,-27.027422,-7.470931,14.169035,4636847009515438100.000000,0.016587,0.125980,-0.991889,0.003252
1588062544261926,9.307160,-3.636522,-2.186409,1.699084,4.327513,-0.533627,-28.904606,-11.973518,-32.021915,4636848942250721300.000000,0.540494,0.104322,-0.833343,-0.050234,9.865916,2.879938,-0.720395,0.314518,-0.807928,0.016226,-13.379787,-19.434187,-36.302482,4636847390458092500.000000,0.663133,0.309982,-0.668290,0.132493,0.317392,-0.016317,-9.888117,-0.001417,0.004273,-0.000360,-27.051365,-7.470931,14.006603,4636847009515438100.000000,0.016590,0.125983,-0.991888,0.003250
1588062544269738,10.107592,-3.614032,-2.198648,1.755515,4.438136,-0.442960,-27.232396,-12.628153,-33.194390,4636848942250721300.000000,0.554166,0.110231,-0.823915,-0.043748,9.946854,2.901874,-0.847979,0.312090,-0.827357,0.025941,-13.715744,-19.480982,-36.144667,4636847546386350100.000000,0.660683,0.310851,-0.670375,0.132164,0.325490,-0.028403,-9.900082,-0.000719,0.003564,0.002126,-27.132704,-7.414247,13.876073,4636847080740862000.000000,0.016589,0.125976,-0.991889,0.003251
1588062544277550,11.019334,-3.628161,-1.996249,1.847095,4.561417,-0.334013,-25.555508,-13.214709,-33.919178,4636848942250721300.000000,0.568019,0.116101,-0.813964,-0.036577,9.966765,2.725312,-0.957841,0.308301,-0.853869,0.039050,-13.877777,-19.698668,-35.797209,4636847546386350100.000000,0.658151,0.311694,-0.672534,0.131837,0.321503,-0.036622,-9.904315,-0.000708,0.003204,0.001079,-27.161472,-7.442155,13.907968,4636847116889620500.000000,0.016588,0.125973,-0.991890,0.003251
1588062544285362,11.636084,-3.662285,-1.911960,1.931536,4.711337,-0.205515,-23.806164,-14.032505,-34.294942,4636848953493947400.000000,0.582109,0.121728,-0.803433,-0.028772,9.922310,2.499054,-1.074375,0.303253,-0.881536,0.051181,-14.065361,-19.970281,-35.483582,4636847546386350100.000000,0.655537,0.312511,-0.674770,0.131505,0.333585,-0.028526,-9.892108,-0.001068,0.003913,0.000000,-27.161472,-7.414258,13.876086,4636847116889620500.000000,0.016589,0.125974,-0.991890,0.003250
1588062544293174,12.149430,-3.417565,-2.292943,1.977248,4.846164,-0.071768,-22.186554,-14.850396,-34.844271,4636849156999086100.000000,0.596375,0.127006,-0.792331,-0.020444,9.868069,2.389312,-1.168572,0.302195,-0.903179,0.055443,-14.300611,-20.008976,-35.504763,4636847605123999700.000000,0.652856,0.313317,-0.677060,0.131152,0.333711,-0.024415,-9.887997,-0.000360,0.003564,0.000000,-27.161472,-7.442151,13.907964,4636847045677940700.000000,0.016588,0.125975,-0.991889,0.003252
1588062544300986,12.687674,-2.947910,-2.689548,1.994209,4.927947,0.045331,-20.209102,-15.659904,-35.375050,4636849156999086100.000000,0.610638,0.131915,-0.780757,-0.011741,9.935776,2.373768,-1.196419,0.305290,-0.916479,0.050003,-14.524710,-19.923532,-35.531175,4636847761134714900.000000,0.650131,0.314143,-0.679369,0.130773,0.329600,-0.016321,-9.887997,0.000000,0.003204,0.000000,-27.266695,-7.535683,13.948949,4636847009515438100.000000,0.016586,0.125976,-0.991889,0.003254
1588062544308798,13.472130,-2.581785,-2.546790,1.905492,5.020429,0.136068,-18.460173,-16.319099,-35.564628,4636849156999086100.000000,0.624964,0.136283,-0.768659,-0.003040,9.994526,2.319318,-1.370745,0.295285,-0.927060,0.042918,-14.715632,-19.884807,-35.359227,4636847761134714900.000000,0.647384,0.314961,-0.681693,0.130338,0.321507,-0.028393,-9.896089,-0.001416,0.003204,0.000000,-27.425377,-7.511939,13.953062,4636847009515438100.000000,0.016585,0.125977,-0.991889,0.003252
1588062544316610,14.314338,-1.995265,-2.693897,1.695413,5.102298,0.224446,-16.868316,-16.977584,-35.655158,4636849156999086100.000000,0.639370,0.139814,-0.756062,0.005290,9.975647,2.211739,-1.621463,0.288990,-0.933953,0.040882,-14.979775,-20.016959,-35.249370,4636847761134714900.000000,0.644618,0.315769,-0.684025,0.129875,0.309301,-0.020438,-9.900204,-0.002844,0.003912,0.000708,-27.486956,-7.369851,13.944970,4636847009515438100.000000,0.016587,0.125975,-0.991889,0.003244
1588062544324422,15.149013,-1.440349,-2.837966,1.413758,5.136556,0.288590,-15.205326,-17.608038,-35.824276,4636849168185901100.000000,0.653745,0.142392,-0.743084,0.012965,9.922347,2.171782,-1.752330,0.306379,-0.938418,0.039615,-15.277141,-20.226603,-35.139506,4636847761134714900.000000,0.641810,0.316624,-0.686347,0.129453,0.321370,-0.004115,-9.900204,-0.001080,0.003565,0.000360,-27.329223,-7.360789,14.070334,4636847009515438100.000000,0.016587,0.125975,-0.991889,0.003243
1588062544332234,15.834599,-1.710962,-2.731767,1.143705,5.131964,0.356237,-13.914974,-17.945845,-35.738837,4636849371747450900.000000,0.667970,0.144022,-0.729844,0.020021,9.854709,2.142965,-1.780078,0.329578,-0.939678,0.031846,-15.497924,-20.288704,-35.059662,4636847761134714900.000000,0.638963,0.317553,-0.688641,0.129073,0.321508,0.000000,-9.884020,0.000000,0.003912,0.000000,-27.133638,-7.442122,14.200909,4636846938340359200.000000,0.016588,0.125976,-0.991889,0.003246
1588062544340046,16.331928,-2.696428,-2.944057,0.983140,5.101112,0.470681,-12.254624,-18.430332,-35.662900,4636849371747450900.000000,0.681904,0.144850,-0.716451,0.026893,9.876919,2.164045,-1.840038,0.342880,-0.940652,0.024177,-15.699960,-20.362058,-35.086336,4636847761134714900.000000,0.636092,0.318529,-0.690913,0.128707,0.341667,-0.024274,-9.891972,0.000000,0.004273,0.000000,-27.132660,-7.470931,14.104370,4636846902141255700.000000,0.016590,0.125977,-0.991889,0.003250
1588062544347858,16.765023,-3.832424,-3.719674,0.997946,5.052607,0.607613,-10.826943,-18.849147,-35.754852,4636849371747450900.000000,0.695393,0.145279,-0.702963,0.034132,9.935744,2.182917,-1.945435,0.349087,-0.948519,0.020003,-15.997324,-20.553933,-35.100658,4636847761134714900.000000,0.633184,0.319529,-0.693186,0.128339,0.345925,-0.020444,-9.908293,-0.000708,0.004273,0.000000,-27.266634,-7.535645,13.981889,4636846902141255700.000000,0.016592,0.125979,-0.991889,0.003250
1588062544355670,17.067872,-4.704370,-5.058810,1.129399,4.995625,0.746395,-9.629899,-19.329409,-35.738794,4636849366112814100.000000,0.708344,0.145632,-0.689398,0.042064,9.977867,2.189544,-2.016468,0.335294,-0.962018,0.019518,-16.221466,-20.498402,-34.839816,4636847761134714900.000000,0.630248,0.320498,-0.695490,0.127916,0.333718,-0.004118,-9.904322,-0.000360,0.004273,0.002123,-27.376794,-7.568590,13.888348,4636846902141255700.000000,0.016595,0.125972,-0.991890,0.003252
1588062544363482,17.090428,-4.516996,-6.277673,1.290938,4.931773,0.842243,-8.438193,-19.654495,-35.653352,4636849275616494600.000000,0.720723,0.146124,-0.675753,0.050642,9.911293,2.109643,-2.064145,0.308690,-0.978134,0.021169,-16.365702,-20.420798,-34.460330,4636847731830854700.000000,0.627289,0.321402,-0.697837,0.127408,0.329600,-0.016176,-9.908292,0.000000,0.003565,0.001789,-27.405621,-7.511976,13.976719,4636846902141255700.000000,0.016594,0.125966,-0.991890,0.003255
1588062544371294,16.853378,-3.609688,-6.800670,1.291840,4.850494,0.914423,-7.310072,-19.902476,-35.562787,4636849479121633300.000000,0.732578,0.146386,-0.662101,0.059359,9.902439,2.051961,-2.012008,0.290730,-0.986483,0.020876,-16.485580,-20.638331,-34.196246,4636847712360752100.000000,0.624320,0.322268,-0.700199,0.126847,0.313426,-0.032502,-9.904325,-0.000708,0.003204,0.000361,-27.349014,-7.418445,14.103208,4636846902141255700.000000,0.016592,0.125966,-0.991891,0.003256
1588062544379106,16.534018,-3.111519,-7.285719,1.094663,4.727010,0.997394,-5.886987,-20.224930,-35.370136,4636849479121633300.000000,0.743920,0.145841,-0.648636,0.067710,10.010079,2.127426,-2.068606,0.289857,-0.989494,0.011555,-16.729705,-20.886868,-34.080844,4636847868508897300.000000,0.621336,0.323157,-0.702545,0.126261,0.313271,-0.020451,-9.908290,-0.002483,0.005327,0.000000,-27.320169,-7.336965,14.071488,4636846973261362200.000000,0.016600,0.125967,-0.991890,0.003250
1588062544386918,16.407387,-3.319043,-7.690664,0.868479,4.570456,1.074802,-4.792058,-20.635515,-35.023041,4636849479121633300.000000,0.754701,0.144432,-0.635492,0.075601,10.091082,2.300546,-2.165151,0.298985,-0.994834,0.002719,-17.017130,-20.863560,-33.926587,4636847868508897300.000000,0.618321,0.324088,-0.704878,0.125672,0.333563,-0.004122,-9.912412,-0.001082,0.003579,0.000707,-27.271658,-7.312234,14.038514,4636847009515438100.000000,0.016600,0.125965,-0.991890,0.003249
1588062544394730,16.401785,-3.511280,-7.706564,0.687796,4.383553,1.164150,-3.983287,-20.956173,-35.028129,4636849467933386800.000000,0.764837,0.142275,-0.622787,0.083176,9.983453,2.484760,-2.239496,0.319957,-0.998718,-0.005729,-17.356696,-20.871312,-33.644728,4636847868508897300.000000,0.615262,0.325088,-0.707189,0.125116,0.333722,-0.008085,-9.904326,0.000000,0.002844,0.001068,-27.085221,-7.360745,14.167876,4636847009515438100.000000,0.016596,0.125962,-0.991891,0.003252
1588062544402542,16.032125,-3.416290,-8.042907,0.542139,4.192288,1.304922,-3.107665,-21.114867,-35.101623,4636849258779861000.000000,0.774303,0.139358,-0.610582,0.090686,9.804768,2.489206,-2.306094,0.342388,-0.999009,-0.010196,-17.524265,-21.127659,-33.398380,4636847868508897300.000000,0.612165,0.326156,-0.709469,0.124617,0.345770,-0.012207,-9.916374,-0.000707,0.003912,0.000361,-26.946180,-7.442075,14.233832,4636847009515438100.000000,0.016597,0.125962,-0.991891,0.003252
1588062544410354,14.951991,-3.136974,-8.935359,0.391467,3.920526,1.441018,-2.070161,-21.269738,-34.740521,4636849156999086100.000000,0.782930,0.135718,-0.599151,0.098076,9.828026,2.417097,-2.273903,0.359183,-1.002697,-0.012623,-17.639698,-21.310800,-33.081027,4636847868508897300.000000,0.609025,0.327273,-0.711733,0.124161,0.329765,-0.012207,-9.900370,-0.001775,0.004980,0.000000,-26.973905,-7.470931,14.233832,4636847080612702200.000000,0.016603,0.125963,-0.991891,0.003249
1588062544418166,14.228912,-2.656448,-9.666067,0.276523,3.615327,1.564047,-1.057279,-21.355189,-34.495431,4636849156999086100.000000,0.790659,0.131496,-0.588615,0.105354,10.014446,2.319407,-2.296086,0.380548,-1.015705,-0.013208,-17.726156,-21.325196,-32.850121,4636847868508897300.000000,0.605812,0.328444,-0.714005,0.123747,0.317392,-0.012207,-9.896077,-0.002136,0.004634,0.000000,-27.107829,-7.357797,14.225751,4636847116889620500.000000,0.016608,0.125964,-0.991890,0.003244
1588062544425978,13.883531,-2.044346,-11.002119,0.133804,3.216695,1.653120,-0.504666,-21.439998,-34.669025,4636849156999086100.000000,0.797328,0.126791,-0.579276,0.112388,10.203114,2.352660,-2.334939,0.389001,-1.035223,-0.005926,-18.090103,-21.413973,-32.850121,4636847868508897300.000000,0.602519,0.329614,-0.716318,0.123347,0.309313,-0.020287,-9.900204,-0.000722,0.003566,0.000000,-27.161472,-7.300027,14.221624,4636847116889620500.000000,0.016607,0.125965,-0.991890,0.003244
1588062544433790,13.161424,-0.288543,-11.873693,0.058116,2.781309,1.755871,-0.109603,-21.518304,-34.655104,4636849134735401000.000000,0.802856,0.121784,-0.571271,0.119334,10.350737,2.434831,-2.330522,0.387833,-1.060463,0.003686,-18.535159,-21.458430,-32.766999,4636847839263759400.000000,0.599142,0.330755,-0.718692,0.122931,0.321343,-0.016336,-9.892125,0.000707,0.003204,0.000000,-27.112999,-7.300027,14.165073,4636847116889620500.000000,0.016605,0.125966,-0.991890,0.003250
1588062544441602,10.885859,5.307458,-14.452097,-0.035278,2.122949,1.591526,0.362009,-21.684135,-34.390993,4636848727502356500.000000,0.806929,0.117117,-0.565222,0.125192,10.436181,2.380505,-2.248459,0.397922,-1.098912,0.014462,-18.798252,-21.364104,-32.405340,4636847761134714900.000000,0.595627,0.331901,-0.721152,0.122518,0.321521,-0.020286,-9.879918,-0.000346,0.003204,0.000000,-27.136701,-7.300027,14.006911,4636847116889620500.000000,0.016603,0.125968,-0.991890,0.003251
1588062544449414,9.451066,8.123198,-13.942759,-0.836944,1.545229,1.120898,0.745069,-21.745387,-34.222400,4636848727502356500.000000,0.810252,0.111234,-0.561120,0.127523,10.578126,2.282784,-2.100825,0.421521,-1.138237,0.030674,-18.923581,-21.371708,-32.055490,4636847761134714900.000000,0.591949,0.333069,-0.723697,0.122162,0.317392,-0.016337,-9.883867,-0.000361,0.003204,0.000000,-27.323030,-7.251560,13.876232,4636847045838228500.000000,0.016601,0.125969,-0.991890,0.003253
1588062544457226,8.828472,7.062467,-13.292215,-1.146034,1.159966,0.736246,0.988557,-21.582301,-34.315010,4636848727502356500.000000,0.813009,0.105402,-0.558192,0.127785,10.877722,2.266174,-2.058570,0.436190,-1.185414,0.052231,-19.182078,-21.654617,-32.087780,4636847761134714900.000000,0.588095,0.334226,-0.726356,0.121836,0.349698,-0.020284,-9.896073,0.000000,0.003204,0.000000,-27.462154,-7.339851,13.907806,4636847009515438100.000000,0.016599,0.125970,-0.991890,0.003256
1588062544465038,8.870375,1.982332,-13.017358,-0.841318,0.665408,0.364544,1.216719,-21.346340,-34.310602,4636848727502356500.000000,0.814718,0.101590,-0.556509,0.127324,11.102094,2.171927,-2.118523,0.443855,-1.249106,0.069422,-19.485084,-21.978715,-31.891566,4636847761134714900.000000,0.584026,0.335378,-0.729161,0.121492,0.341995,-0.032491,-9.900204,0.000000,0.003911,0.000000,-27.482996,-7.623808,13.948931,4636847009515438100.000000,0.016600,0.125971,-0.991890,0.003259
